"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Push","2 May 2024, 18:52","2 May 2024, 20:03","","Butterfly (Pec Deck)",,"",1,"normal",50,9,,,
"Push","2 May 2024, 18:52","2 May 2024, 20:03","","Butterfly (Pec Deck)",,"",2,"normal",50,9,,,
"Push","2 May 2024, 18:52","2 May 2024, 20:03","","Butterfly (Pec Deck)",,"",3,"normal",50,8,,,
"Push","2 May 2024, 18:52","2 May 2024, 20:03","","Shoulder Press (Dambıl)",,"",0,"normal",30,7,,,
"Push","2 May 2024, 18:52","2 May 2024, 20:03","","Shoulder Press (Dambıl)",,"",1,"normal",30,8,,,
"Push","2 May 2024, 18:52","2 May 2024, 20:03","","Shoulder Press (Dambıl)",,"",2,"normal",30,8,,,
"Push","2 May 2024, 18:52","2 May 2024, 20:03","","Lateral Raise (Dambıl)",,"",0,"normal",14,12,,,
"Push","2 May 2024, 18:52","2 May 2024, 20:03","","Lateral Raise (Dambıl)",,"",1,"normal",14,12,,,
"Push","2 May 2024, 18:52","2 May 2024, 20:03","","Lateral Raise (Dambıl)",,"",2,"normal",14,12,,,
"Push","2 May 2024, 18:52","2 May 2024, 20:03","","Skullcrusher (Bar)",,"",0,"normal",20,12,,,
"Push","2 May 2024, 18:52","2 May 2024, 20:03","","Skullcrusher (Bar)",,"",1,"normal",20,12,,,
"Push","2 May 2024, 18:52","2 May 2024, 20:03","","Skullcrusher (Bar)",,"",2,"normal",20,12,,,
"Push","2 May 2024, 18:52","2 May 2024, 20:03","","Skullcrusher (Bar)",,"",3,"normal",20,12,,,
"Pull","29 Nis 2024, 15:02","29 Nis 2024, 16:10","","Lat Pulldown (Cable)",,"",0,"normal",70,12,,,
"Pull","29 Nis 2024, 15:02","29 Nis 2024, 16:10","","Lat Pulldown (Cable)",,"",1,"normal",70,12,,,
"Pull","29 Nis 2024, 15:02","29 Nis 2024, 16:10","","Lat Pulldown (Cable)",,"",2,"normal",70,12,,,
"Pull","29 Nis 2024, 15:02","29 Nis 2024, 16:10","","Iso-Lateral Row (Makine)",,"",0,"normal",85,12,,,
"Pull","29 Nis 2024, 15:02","29 Nis 2024, 16:10","","Iso-Lateral Row (Makine)",,"",1,"normal",85,12,,,
"Pull","29 Nis 2024, 15:02","29 Nis 2024, 16:10","","Iso-Lateral Row (Makine)",,"",2,"normal",90,12,,,
"Pull","29 Nis 2024, 15:02","29 Nis 2024, 16:10","","Bicep Curl (Dambıl)",,"",0,"normal",18,9,,,
"Pull","29 Nis 2024, 15:02","29 Nis 2024, 16:10","","Bicep Curl (Dambıl)",,"",1,"normal",18,9,,,
"Pull","29 Nis 2024, 15:02","29 Nis 2024, 16:10","","Bicep Curl (Dambıl)",,"",2,"normal",18,9,,,
"Pull","29 Nis 2024, 15:02","29 Nis 2024, 16:10","","Hammer Curl (Dambıl)",,"",0,"normal",20,8,,,
"Pull","29 Nis 2024, 15:02","29 Nis 2024, 16:10","","Hammer Curl (Dambıl)",,"",1,"normal",20,8,,,
"Pull","29 Nis 2024, 15:02","29 Nis 2024, 16:10","","Hammer Curl (Dambıl)",,"",2,"normal",20,8,,,
"Push","27 Nis 2024, 14:12","27 Nis 2024, 15:21","","Incline Bench Press (Dambıl)",,"",0,"normal",34,8,,,
"Push","27 Nis 2024, 14:12","27 Nis 2024, 15:21","","Incline Bench Press (Dambıl)",,"",1,"normal",34,8,,,
"Push","27 Nis 2024, 14:12","27 Nis 2024, 15:21","","Incline Bench Press (Dambıl)",,"",2,"normal",34,7,,,
"Push","27 Nis 2024, 14:12","27 Nis 2024, 15:21","","Incline Bench Press (Dambıl)",,"",3,"normal",34,7,,,
"Push","27 Nis 2024, 14:12","27 Nis 2024, 15:21","","Butterfly (Pec Deck)",,"",0,"normal",55,12,,,
"Push","27 Nis 2024, 14:12","27 Nis 2024, 15:21","","Butterfly (Pec Deck)",,"",1,"normal",55,12,,,
"Push","27 Nis 2024, 14:12","27 Nis 2024, 15:21","","Butterfly (Pec Deck)",,"",2,"normal",50,12,,,
"Push","27 Nis 2024, 14:12","27 Nis 2024, 15:21","","Butterfly (Pec Deck)",,"",3,"normal",50,12,,,
"Push","27 Nis 2024, 14:12","27 Nis 2024, 15:21","","Shoulder Press (Dambıl)",,"",0,"normal",30,6,,,
"Push","27 Nis 2024, 14:12","27 Nis 2024, 15:21","","Shoulder Press (Dambıl)",,"",1,"normal",30,6,,,
"Push","27 Nis 2024, 14:12","27 Nis 2024, 15:21","","Shoulder Press (Dambıl)",,"",2,"normal",30,6,,,
"Push","27 Nis 2024, 14:12","27 Nis 2024, 15:21","","Lateral Raise (Dambıl)",,"",0,"normal",12,15,,,
"Push","27 Nis 2024, 14:12","27 Nis 2024, 15:21","","Lateral Raise (Dambıl)",,"",1,"normal",12,15,,,
"Push","27 Nis 2024, 14:12","27 Nis 2024, 15:21","","Lateral Raise (Dambıl)",,"",2,"normal",12,20,,,
"Push","27 Nis 2024, 14:12","27 Nis 2024, 15:21","","Skullcrusher (Bar)",,"",0,"normal",20,8,,,
"Push","27 Nis 2024, 14:12","27 Nis 2024, 15:21","","Skullcrusher (Bar)",,"",1,"normal",20,9,,,
"Push","27 Nis 2024, 14:12","27 Nis 2024, 15:21","","Skullcrusher (Bar)",,"",2,"normal",20,8,,,
"Push","27 Nis 2024, 14:12","27 Nis 2024, 15:21","","Skullcrusher (Bar)",,"",3,"normal",20,7,,,
"Pull","25 Nis 2024, 16:32","25 Nis 2024, 17:26","","Barfiks",,"",0,"normal",,4,,,
"Pull","25 Nis 2024, 16:32","25 Nis 2024, 17:26","","Barfiks",,"",1,"normal",,6,,,
"Pull","25 Nis 2024, 16:32","25 Nis 2024, 17:26","","Barfiks",,"",2,"normal",,6,,,
"Pull","25 Nis 2024, 16:32","25 Nis 2024, 17:26","","Barfiks",,"",3,"normal",,4,,,
"Pull","25 Nis 2024, 16:32","25 Nis 2024, 17:26","","Dumbbell Row",,"",0,"normal",34,12,,,
"Pull","25 Nis 2024, 16:32","25 Nis 2024, 17:26","","Dumbbell Row",,"",1,"normal",34,12,,,
"Pull","25 Nis 2024, 16:32","25 Nis 2024, 17:26","","Dumbbell Row",,"",2,"normal",34,12,,,
"Pull","25 Nis 2024, 16:32","25 Nis 2024, 17:26","","Iso-Lateral Row (Makine)",,"",0,"normal",80,12,,,
"Pull","25 Nis 2024, 16:32","25 Nis 2024, 17:26","","Iso-Lateral Row (Makine)",,"",1,"normal",85,12,,,
"Pull","25 Nis 2024, 16:32","25 Nis 2024, 17:26","","Iso-Lateral Row (Makine)",,"",2,"normal",90,12,,,
"Pull","25 Nis 2024, 16:32","25 Nis 2024, 17:26","","Bicep Curl (Dambıl)",,"",0,"normal",18,8,,,
"Pull","25 Nis 2024, 16:32","25 Nis 2024, 17:26","","Bicep Curl (Dambıl)",,"",1,"normal",18,8,,,
"Pull","25 Nis 2024, 16:32","25 Nis 2024, 17:26","","Bicep Curl (Dambıl)",,"",2,"normal",18,6,,,
"Pull","25 Nis 2024, 16:32","25 Nis 2024, 17:26","","Hammer Curl (Dambıl)",,"",0,"normal",20,6,,,
"Pull","25 Nis 2024, 16:32","25 Nis 2024, 17:26","","Hammer Curl (Dambıl)",,"",1,"normal",20,7,,,
"Pull","25 Nis 2024, 16:32","25 Nis 2024, 17:26","","Hammer Curl (Dambıl)",,"",2,"normal",20,6,,,
"Push","24 Nis 2024, 12:50","24 Nis 2024, 14:10","","Incline Bench Press (Dambıl)",,"",0,"normal",34,8,,,
"Push","24 Nis 2024, 12:50","24 Nis 2024, 14:10","","Incline Bench Press (Dambıl)",,"",1,"normal",34,8,,,
"Push","24 Nis 2024, 12:50","24 Nis 2024, 14:10","","Incline Bench Press (Dambıl)",,"",2,"normal",34,7,,,
"Push","24 Nis 2024, 12:50","24 Nis 2024, 14:10","","Incline Bench Press (Dambıl)",,"",3,"normal",34,6,,,
"Push","24 Nis 2024, 12:50","24 Nis 2024, 14:10","","Butterfly (Pec Deck)",,"",0,"normal",55,12,,,
"Push","24 Nis 2024, 12:50","24 Nis 2024, 14:10","","Butterfly (Pec Deck)",,"",1,"normal",55,12,,,
"Push","24 Nis 2024, 12:50","24 Nis 2024, 14:10","","Butterfly (Pec Deck)",,"",2,"normal",55,11,,,
"Push","24 Nis 2024, 12:50","24 Nis 2024, 14:10","","Butterfly (Pec Deck)",,"",3,"normal",55,10,,,
"Push","24 Nis 2024, 12:50","24 Nis 2024, 14:10","","Shoulder Press (Dambıl)",,"",0,"normal",30,5,,,
"Push","24 Nis 2024, 12:50","24 Nis 2024, 14:10","","Shoulder Press (Dambıl)",,"",1,"normal",30,6,,,
"Push","24 Nis 2024, 12:50","24 Nis 2024, 14:10","","Shoulder Press (Dambıl)",,"",2,"normal",30,6,,,
"Push","24 Nis 2024, 12:50","24 Nis 2024, 14:10","","Lateral Raise (Dambıl)",,"",0,"normal",12,15,,,
"Push","24 Nis 2024, 12:50","24 Nis 2024, 14:10","","Lateral Raise (Dambıl)",,"",1,"normal",12,15,,,
"Push","24 Nis 2024, 12:50","24 Nis 2024, 14:10","","Lateral Raise (Dambıl)",,"",2,"normal",12,20,,,
"Push","24 Nis 2024, 12:50","24 Nis 2024, 14:10","","Skullcrusher (Bar)",,"",0,"normal",15,12,,,
"Push","24 Nis 2024, 12:50","24 Nis 2024, 14:10","","Skullcrusher (Bar)",,"",1,"normal",15,12,,,
"Push","24 Nis 2024, 12:50","24 Nis 2024, 14:10","","Skullcrusher (Bar)",,"",2,"normal",15,12,,,
"Push","24 Nis 2024, 12:50","24 Nis 2024, 14:10","","Skullcrusher (Bar)",,"",3,"normal",15,10,,,
"Pull","22 Nis 2024, 12:35","22 Nis 2024, 13:20","","Lat Pulldown (Cable)",,"",0,"normal",70,12,,,
"Pull","22 Nis 2024, 12:35","22 Nis 2024, 13:20","","Lat Pulldown (Cable)",,"",1,"normal",70,12,,,
"Pull","22 Nis 2024, 12:35","22 Nis 2024, 13:20","","Lat Pulldown (Cable)",,"",2,"normal",70,12,,,
"Pull","22 Nis 2024, 12:35","22 Nis 2024, 13:20","","Lat Pulldown (Cable)",,"",3,"normal",70,12,,,
"Pull","22 Nis 2024, 12:35","22 Nis 2024, 13:20","","Dumbbell Row",,"",0,"normal",34,12,,,
"Pull","22 Nis 2024, 12:35","22 Nis 2024, 13:20","","Dumbbell Row",,"",1,"normal",34,12,,,
"Pull","22 Nis 2024, 12:35","22 Nis 2024, 13:20","","Dumbbell Row",,"",2,"normal",34,12,,,
"Pull","16 Nis 2024, 10:40","16 Nis 2024, 11:16","","Barfiks",,"",0,"normal",,7,,,
"Pull","16 Nis 2024, 10:40","16 Nis 2024, 11:16","","Barfiks",,"",1,"normal",,7,,,
"Pull","16 Nis 2024, 10:40","16 Nis 2024, 11:16","","Barfiks",,"",2,"normal",,6,,,
"Pull","16 Nis 2024, 10:40","16 Nis 2024, 11:16","","Barfiks",,"",3,"normal",,4,,,
"Pull","16 Nis 2024, 10:40","16 Nis 2024, 11:16","","Dumbbell Row",,"",0,"normal",34,12,,,
"Pull","16 Nis 2024, 10:40","16 Nis 2024, 11:16","","Dumbbell Row",,"",1,"normal",34,12,,,
"Pull","16 Nis 2024, 10:40","16 Nis 2024, 11:16","","Dumbbell Row",,"",2,"normal",34,12,,,
"Pull","16 Nis 2024, 10:40","16 Nis 2024, 11:16","","Iso-Lateral Row (Makine)",,"",0,"normal",85,12,,,
"Pull","16 Nis 2024, 10:40","16 Nis 2024, 11:16","","Iso-Lateral Row (Makine)",,"",1,"normal",85,12,,,
"Pull","16 Nis 2024, 10:40","16 Nis 2024, 11:16","","Iso-Lateral Row (Makine)",,"",2,"normal",90,12,,,
"Pull","16 Nis 2024, 10:40","16 Nis 2024, 11:16","","Bicep Curl (Dambıl)",,"",0,"normal",18,8,,,
"Pull","16 Nis 2024, 10:40","16 Nis 2024, 11:16","","Bicep Curl (Dambıl)",,"",1,"normal",18,9,,,
"Pull","16 Nis 2024, 10:40","16 Nis 2024, 11:16","","Bicep Curl (Dambıl)",,"",2,"normal",18,9,,,
"Pull","16 Nis 2024, 10:40","16 Nis 2024, 11:16","","Hammer Curl (Dambıl)",,"",0,"normal",20,10,,,
"Pull","16 Nis 2024, 10:40","16 Nis 2024, 11:16","","Hammer Curl (Dambıl)",,"",1,"normal",20,10,,,
"Pull","16 Nis 2024, 10:40","16 Nis 2024, 11:16","","Hammer Curl (Dambıl)",,"",2,"normal",20,13,,,
"Push","15 Nis 2024, 09:44","15 Nis 2024, 10:58","","Incline Bench Press (Dambıl)",,"",0,"normal",34,7,,,
"Push","15 Nis 2024, 09:44","15 Nis 2024, 10:58","","Incline Bench Press (Dambıl)",,"",1,"normal",34,7,,,
"Push","15 Nis 2024, 09:44","15 Nis 2024, 10:58","","Incline Bench Press (Dambıl)",,"",2,"normal",34,4,,,
"Push","15 Nis 2024, 09:44","15 Nis 2024, 10:58","","Incline Bench Press (Dambıl)",,"",3,"normal",32,5,,,
"Push","15 Nis 2024, 09:44","15 Nis 2024, 10:58","","Butterfly (Pec Deck)",,"",0,"normal",50,12,,,
"Push","15 Nis 2024, 09:44","15 Nis 2024, 10:58","","Butterfly (Pec Deck)",,"",1,"normal",55,12,,,
"Push","15 Nis 2024, 09:44","15 Nis 2024, 10:58","","Butterfly (Pec Deck)",,"",2,"normal",50,12,,,
"Push","15 Nis 2024, 09:44","15 Nis 2024, 10:58","","Butterfly (Pec Deck)",,"",3,"normal",50,12,,,
"Push","15 Nis 2024, 09:44","15 Nis 2024, 10:58","","Shoulder Press (Dambıl)",,"",0,"normal",32,5,,,
"Push","15 Nis 2024, 09:44","15 Nis 2024, 10:58","","Shoulder Press (Dambıl)",,"",1,"normal",30,5,,,
"Push","15 Nis 2024, 09:44","15 Nis 2024, 10:58","","Shoulder Press (Dambıl)",,"",2,"normal",30,5,,,
"Push","15 Nis 2024, 09:44","15 Nis 2024, 10:58","","Lateral Raise (Dambıl)",,"",0,"normal",12,15,,,
"Push","15 Nis 2024, 09:44","15 Nis 2024, 10:58","","Lateral Raise (Dambıl)",,"",1,"normal",12,15,,,
"Push","15 Nis 2024, 09:44","15 Nis 2024, 10:58","","Lateral Raise (Dambıl)",,"",2,"normal",12,18,,,
"Push","15 Nis 2024, 09:44","15 Nis 2024, 10:58","","Triceps Pushdown",,"",0,"normal",30,12,,,
"Push","15 Nis 2024, 09:44","15 Nis 2024, 10:58","","Triceps Pushdown",,"",1,"normal",25,12,,,
"Push","15 Nis 2024, 09:44","15 Nis 2024, 10:58","","Triceps Pushdown",,"",2,"normal",25,12,,,
"Push","15 Nis 2024, 09:44","15 Nis 2024, 10:58","","Triceps Pushdown",,"",3,"normal",25,13,,,
"Pull","2 Nis 2024, 15:18","2 Nis 2024, 16:33","","Lat Pulldown (Cable)",,"",0,"normal",70,12,,,
"Pull","2 Nis 2024, 15:18","2 Nis 2024, 16:33","","Lat Pulldown (Cable)",,"",1,"normal",70,12,,,
"Pull","2 Nis 2024, 15:18","2 Nis 2024, 16:33","","Lat Pulldown (Cable)",,"",2,"normal",70,12,,,
"Pull","2 Nis 2024, 15:18","2 Nis 2024, 16:33","","Dumbbell Row",,"",0,"normal",34,12,,,
"Pull","2 Nis 2024, 15:18","2 Nis 2024, 16:33","","Dumbbell Row",,"",1,"normal",34,12,,,
"Pull","2 Nis 2024, 15:18","2 Nis 2024, 16:33","","Dumbbell Row",,"",2,"normal",34,12,,,
"Pull","2 Nis 2024, 15:18","2 Nis 2024, 16:33","","Iso-Lateral Row (Makine)",,"S.A",0,"normal",85,12,,,
"Pull","2 Nis 2024, 15:18","2 Nis 2024, 16:33","","Iso-Lateral Row (Makine)",,"S.A",1,"normal",85,12,,,
"Pull","2 Nis 2024, 15:18","2 Nis 2024, 16:33","","Iso-Lateral Row (Makine)",,"S.A",2,"normal",85,19,,,
"Pull","2 Nis 2024, 15:18","2 Nis 2024, 16:33","","Bicep Curl (Dambıl)",,"",0,"normal",18,8,,,
"Pull","2 Nis 2024, 15:18","2 Nis 2024, 16:33","","Bicep Curl (Dambıl)",,"",1,"normal",18,9,,,
"Pull","2 Nis 2024, 15:18","2 Nis 2024, 16:33","","Bicep Curl (Dambıl)",,"",2,"normal",18,9,,,
"Pull","2 Nis 2024, 15:18","2 Nis 2024, 16:33","","Hammer Curl (Dambıl)",,"",0,"normal",20,10,,,
"Pull","2 Nis 2024, 15:18","2 Nis 2024, 16:33","","Hammer Curl (Dambıl)",,"",1,"normal",20,10,,,
"Pull","2 Nis 2024, 15:18","2 Nis 2024, 16:33","","Hammer Curl (Dambıl)",,"",2,"normal",20,13,,,
"Pull","28 Mar 2024, 17:47","28 Mar 2024, 18:49","","Barfiks",,"",0,"normal",,7,,,
"Pull","28 Mar 2024, 17:47","28 Mar 2024, 18:49","","Barfiks",,"",1,"normal",,7,,,
"Pull","28 Mar 2024, 17:47","28 Mar 2024, 18:49","","Barfiks",,"",2,"normal",,7,,,
"Pull","28 Mar 2024, 17:47","28 Mar 2024, 18:49","","Dumbbell Row",,"",0,"normal",32,12,,,
"Pull","28 Mar 2024, 17:47","28 Mar 2024, 18:49","","Dumbbell Row",,"",1,"normal",32,12,,,
"Pull","28 Mar 2024, 17:47","28 Mar 2024, 18:49","","Dumbbell Row",,"",2,"normal",32,16,,,
"Pull","28 Mar 2024, 17:47","28 Mar 2024, 18:49","","Iso-Lateral Row (Makine)",,"",0,"normal",85,12,,,
"Pull","28 Mar 2024, 17:47","28 Mar 2024, 18:49","","Iso-Lateral Row (Makine)",,"",1,"normal",85,12,,,
"Pull","28 Mar 2024, 17:47","28 Mar 2024, 18:49","","Iso-Lateral Row (Makine)",,"",2,"normal",85,8,,,
"Pull","28 Mar 2024, 17:47","28 Mar 2024, 18:49","","EZ Bar Biceps Curl",,"",0,"normal",30,8,,,
"Pull","28 Mar 2024, 17:47","28 Mar 2024, 18:49","","EZ Bar Biceps Curl",,"",1,"normal",30,8,,,
"Pull","28 Mar 2024, 17:47","28 Mar 2024, 18:49","","EZ Bar Biceps Curl",,"",2,"normal",30,9,,,
"Pull","28 Mar 2024, 17:47","28 Mar 2024, 18:49","","Hammer Curl (Dambıl)",,"",0,"normal",20,10,,,
"Pull","28 Mar 2024, 17:47","28 Mar 2024, 18:49","","Hammer Curl (Dambıl)",,"",1,"normal",20,10,,,
"Pull","28 Mar 2024, 17:47","28 Mar 2024, 18:49","","Hammer Curl (Dambıl)",,"",2,"normal",20,11,,,
"Push","26 Mar 2024, 11:17","26 Mar 2024, 12:56","","Incline Bench Press (Smith Machine)",,"",0,"normal",65,7,,,
"Push","26 Mar 2024, 11:17","26 Mar 2024, 12:56","","Incline Bench Press (Smith Machine)",,"",1,"normal",65,7,,,
"Push","26 Mar 2024, 11:17","26 Mar 2024, 12:56","","Incline Bench Press (Smith Machine)",,"",2,"normal",65,7,,,
"Push","26 Mar 2024, 11:17","26 Mar 2024, 12:56","","Incline Bench Press (Dambıl)",,"",0,"normal",34,7,,,
"Push","26 Mar 2024, 11:17","26 Mar 2024, 12:56","","Incline Bench Press (Dambıl)",,"",1,"normal",34,7,,,
"Push","26 Mar 2024, 11:17","26 Mar 2024, 12:56","","Incline Bench Press (Dambıl)",,"",2,"normal",34,6,,,
"Push","26 Mar 2024, 11:17","26 Mar 2024, 12:56","","Seated Chest Flys (Cable)",,"",0,"normal",9,12,,,
"Push","26 Mar 2024, 11:17","26 Mar 2024, 12:56","","Seated Chest Flys (Cable)",,"",1,"normal",9,12,,,
"Push","26 Mar 2024, 11:17","26 Mar 2024, 12:56","","Seated Chest Flys (Cable)",,"",2,"normal",9,12,,,
"Push","26 Mar 2024, 11:17","26 Mar 2024, 12:56","","Shoulder Press (Dambıl)",,"",0,"normal",32,7,,,
"Push","26 Mar 2024, 11:17","26 Mar 2024, 12:56","","Shoulder Press (Dambıl)",,"",1,"normal",32,8,,,
"Push","26 Mar 2024, 11:17","26 Mar 2024, 12:56","","Shoulder Press (Dambıl)",,"",2,"normal",32,7,,,
"Push","26 Mar 2024, 11:17","26 Mar 2024, 12:56","","Lateral Raise (Dambıl)",,"",0,"normal",14,12,,,
"Push","26 Mar 2024, 11:17","26 Mar 2024, 12:56","","Lateral Raise (Dambıl)",,"",1,"normal",14,12,,,
"Push","26 Mar 2024, 11:17","26 Mar 2024, 12:56","","Lateral Raise (Dambıl)",,"",2,"normal",14,15,,,
"Push","26 Mar 2024, 11:17","26 Mar 2024, 12:56","","Reverse Fly (Cable)",,"",0,"normal",3,15,,,
"Push","26 Mar 2024, 11:17","26 Mar 2024, 12:56","","Reverse Fly (Cable)",,"",1,"normal",3,15,,,
"Push","26 Mar 2024, 11:17","26 Mar 2024, 12:56","","Reverse Fly (Cable)",,"",2,"normal",3,15,,,
"Push","26 Mar 2024, 11:17","26 Mar 2024, 12:56","","Triceps Pushdown",,"",0,"normal",30,15,,,
"Push","26 Mar 2024, 11:17","26 Mar 2024, 12:56","","Triceps Pushdown",,"",1,"normal",30,15,,,
"Push","26 Mar 2024, 11:17","26 Mar 2024, 12:56","","Triceps Pushdown",,"",2,"normal",30,12,,,
"Leg","24 Mar 2024, 15:58","24 Mar 2024, 16:57","","Leg Extension (Makine)",,"",0,"normal",55,12,,,
"Leg","24 Mar 2024, 15:58","24 Mar 2024, 16:57","","Leg Extension (Makine)",,"",1,"normal",55,12,,,
"Leg","24 Mar 2024, 15:58","24 Mar 2024, 16:57","","Leg Extension (Makine)",,"",2,"normal",60,12,,,
"Leg","24 Mar 2024, 15:58","24 Mar 2024, 16:57","","Oturarak Leg Curl (Makine)",,"",0,"normal",50,12,,,
"Leg","24 Mar 2024, 15:58","24 Mar 2024, 16:57","","Oturarak Leg Curl (Makine)",,"",1,"normal",45,12,,,
"Leg","24 Mar 2024, 15:58","24 Mar 2024, 16:57","","Oturarak Leg Curl (Makine)",,"",2,"normal",40,12,,,
"Leg","24 Mar 2024, 15:58","24 Mar 2024, 16:57","","Hip Thrust (Bar)",,"",0,"normal",120,12,,,
"Leg","24 Mar 2024, 15:58","24 Mar 2024, 16:57","","Hip Thrust (Bar)",,"",1,"normal",160,12,,,
"Leg","24 Mar 2024, 15:58","24 Mar 2024, 16:57","","Hip Thrust (Bar)",,"",2,"normal",160,12,,,
"Leg","24 Mar 2024, 15:58","24 Mar 2024, 16:57","","Back Extension (Ağırlıklı Hyperextension)",,"",0,"normal",30,15,,,
"Leg","24 Mar 2024, 15:58","24 Mar 2024, 16:57","","Back Extension (Ağırlıklı Hyperextension)",,"",1,"normal",34,12,,,
"Pull","23 Mar 2024, 13:52","23 Mar 2024, 15:28","","Lat Pulldown (Cable)",,"",0,"normal",70,12,,,
"Pull","23 Mar 2024, 13:52","23 Mar 2024, 15:28","","Lat Pulldown (Cable)",,"",1,"normal",70,12,,,
"Pull","23 Mar 2024, 13:52","23 Mar 2024, 15:28","","Lat Pulldown (Cable)",,"",2,"normal",70,12,,,
"Pull","23 Mar 2024, 13:52","23 Mar 2024, 15:28","","Iso-Lateral Row (Makine)",,"",0,"normal",80,12,,,
"Pull","23 Mar 2024, 13:52","23 Mar 2024, 15:28","","Iso-Lateral Row (Makine)",,"",1,"normal",80,12,,,
"Pull","23 Mar 2024, 13:52","23 Mar 2024, 15:28","","Iso-Lateral Row (Makine)",,"",2,"normal",80,15,,,
"Pull","23 Mar 2024, 13:52","23 Mar 2024, 15:28","","Dumbbell Row",,"",0,"normal",30,12,,,
"Pull","23 Mar 2024, 13:52","23 Mar 2024, 15:28","","Dumbbell Row",,"",1,"normal",30,12,,,
"Pull","23 Mar 2024, 13:52","23 Mar 2024, 15:28","","Dumbbell Row",,"",2,"normal",30,20,,,
"Pull","23 Mar 2024, 13:52","23 Mar 2024, 15:28","","EZ Bar Biceps Curl",,"",0,"normal",30,8,,,
"Pull","23 Mar 2024, 13:52","23 Mar 2024, 15:28","","EZ Bar Biceps Curl",,"",1,"normal",30,9,,,
"Pull","23 Mar 2024, 13:52","23 Mar 2024, 15:28","","EZ Bar Biceps Curl",,"",2,"normal",30,8,,,
"Pull","23 Mar 2024, 13:52","23 Mar 2024, 15:28","","Hammer Curl (Dambıl)",,"Son tekrarlar yarim yamalak",0,"normal",20,10,,,
"Pull","23 Mar 2024, 13:52","23 Mar 2024, 15:28","","Hammer Curl (Dambıl)",,"Son tekrarlar yarim yamalak",1,"normal",20,10,,,
"Pull","23 Mar 2024, 13:52","23 Mar 2024, 15:28","","Hammer Curl (Dambıl)",,"Son tekrarlar yarim yamalak",2,"normal",20,11,,,
"Pull","23 Mar 2024, 13:52","23 Mar 2024, 15:28","","Oturarak Palms Up Wrist Curl",,"",0,"normal",10,25,,,
"Pull","23 Mar 2024, 13:52","23 Mar 2024, 15:28","","Oturarak Palms Up Wrist Curl",,"",1,"normal",10,25,,,
"Pull","23 Mar 2024, 13:52","23 Mar 2024, 15:28","","Oturarak Palms Up Wrist Curl",,"",2,"normal",10,25,,,
"Push","22 Mar 2024, 12:40","22 Mar 2024, 14:15","","Incline Bench Press (Smith Machine)",,"",0,"normal",60,10,,,
"Push","22 Mar 2024, 12:40","22 Mar 2024, 14:15","","Incline Bench Press (Smith Machine)",,"",1,"normal",60,10,,,
"Push","22 Mar 2024, 12:40","22 Mar 2024, 14:15","","Incline Bench Press (Smith Machine)",,"",2,"normal",60,10,,,
"Push","22 Mar 2024, 12:40","22 Mar 2024, 14:15","","Incline Bench Press (Dambıl)",,"",0,"normal",34,6,,,
"Push","22 Mar 2024, 12:40","22 Mar 2024, 14:15","","Incline Bench Press (Dambıl)",,"",1,"normal",34,7,,,
"Push","22 Mar 2024, 12:40","22 Mar 2024, 14:15","","Incline Bench Press (Dambıl)",,"",2,"normal",34,8,,,
"Push","22 Mar 2024, 12:40","22 Mar 2024, 14:15","","Seated Chest Flys (Cable)",,"",0,"normal",8,12,,,
"Push","22 Mar 2024, 12:40","22 Mar 2024, 14:15","","Seated Chest Flys (Cable)",,"",1,"normal",8,12,,,
"Push","22 Mar 2024, 12:40","22 Mar 2024, 14:15","","Seated Chest Flys (Cable)",,"",2,"normal",8,15,,,
"Push","22 Mar 2024, 12:40","22 Mar 2024, 14:15","","Shoulder Press (Dambıl)",,"",0,"normal",32,6,,,
"Push","22 Mar 2024, 12:40","22 Mar 2024, 14:15","","Shoulder Press (Dambıl)",,"",1,"normal",32,8,,,
"Push","22 Mar 2024, 12:40","22 Mar 2024, 14:15","","Shoulder Press (Dambıl)",,"",2,"normal",32,9,,,
"Push","22 Mar 2024, 12:40","22 Mar 2024, 14:15","","Lateral Raise (Dambıl)",,"",0,"normal",14,12,,,
"Push","22 Mar 2024, 12:40","22 Mar 2024, 14:15","","Lateral Raise (Dambıl)",,"",1,"normal",14,12,,,
"Push","22 Mar 2024, 12:40","22 Mar 2024, 14:15","","Lateral Raise (Dambıl)",,"",2,"normal",14,15,,,
"Push","22 Mar 2024, 12:40","22 Mar 2024, 14:15","","Reverse Fly (Cable)",,"",0,"normal",3,15,,,
"Push","22 Mar 2024, 12:40","22 Mar 2024, 14:15","","Reverse Fly (Cable)",,"",1,"normal",3,15,,,
"Push","22 Mar 2024, 12:40","22 Mar 2024, 14:15","","Reverse Fly (Cable)",,"",2,"normal",3,15,,,
"Push","22 Mar 2024, 12:40","22 Mar 2024, 14:15","","Skullcrusher (Bar)",,"",0,"normal",20,12,,,
"Push","22 Mar 2024, 12:40","22 Mar 2024, 14:15","","Skullcrusher (Bar)",,"",1,"normal",22.5,12,,,
"Push","22 Mar 2024, 12:40","22 Mar 2024, 14:15","","Skullcrusher (Bar)",,"",2,"normal",22.5,12,,,
"Pull","19 Mar 2024, 14:07","19 Mar 2024, 15:28","","Barfiks",,"",0,"normal",,7,,,
